,airfoil,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20,Y_21,re,alpha,cl
451,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,80,0.37
452,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,85,0.22
453,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,90,0.07
454,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,95,-0.07
455,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,100,-0.22
456,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,105,-0.37
457,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,110,-0.51
458,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,115,-0.625
459,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,120,-0.735
460,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,125,-0.84
461,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,130,-0.91
462,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,135,-0.945
463,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,140,-0.945
464,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,145,-0.91
465,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,150,-0.85
466,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,155,-0.74
467,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,160,-0.66
468,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,165,-0.675
469,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,170,-0.85
470,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,175,-0.69
471,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,180,0.0
472,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,0,0.0
473,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,1,0.11
474,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,2,0.22
475,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,3,0.33
476,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,4,0.44
477,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,5,0.55
478,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,6,0.66
479,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,7,0.77
480,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,8,0.88
481,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,9,0.99
482,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,10,1.1
483,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,11,1.1842
484,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,12,1.2673
485,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,13,1.3242
486,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,14,1.3423
487,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,15,1.3093
488,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,16,1.2195
489,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,17,1.0365
490,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,18,0.9054
491,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,19,0.8412
492,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,20,0.8233
493,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,21,0.8327
494,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,22,0.8563
495,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,23,0.8903
496,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,24,0.9295
497,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,25,0.9718
498,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,26,1.0193
499,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,27,1.068
500,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,30,0.915
501,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,35,1.02
502,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,40,1.075
503,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,45,1.085
504,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,50,1.04
505,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,55,0.965
506,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,60,0.875
507,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,65,0.765
508,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,70,0.65
509,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,75,0.515
510,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,5000000,80,0.37
